id,sentence,difficulty,difficulty_encoded,sentence_length,word_count,average_word_length,pos_tags,unique_word_count,type_token_ratio,clause_count,long_word_count,sentence_length_words,long_sentence
83,Il clabaude aux esgourdes des blaireaux enfarinés et des tordus pasteurisés.,C2,5,76,11,6.0,"Counter({'NOUN': 3, 'VERB': 2, 'DET': 2, 'PRON': 1, 'ADP': 1, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1})",10,0.9090909090909091,0,5,11,0
84,"Avec sa nouvelle compagne de quatorze ans sa cadette, il dit ""vivre une renaissance"".",C1,4,85,14,5.142857142857143,"Counter({'NOUN': 4, 'PUNCT': 4, 'DET': 3, 'ADP': 2, 'VERB': 2, 'ADJ': 1, 'NUM': 1, 'PRON': 1})",13,0.9285714285714286,1,5,14,0
85,"Entre ceux qui ne jurent que par l'introduction de l'informatique dans l'enseignement obligatoire, et ceux qui ont peur que l'on veuille transformer le primaire en une grande école d'informatique, il existe pourtant des pistes pour initier les enseignants et favoriser un passage du périscolaire au scolaire, sans avoir à attendre une réforme du socle commun qui prendra des années.",C2,5,382,59,5.491525423728813,"Counter({'ADP': 13, 'NOUN': 12, 'VERB': 10, 'PRON': 9, 'DET': 9, 'PUNCT': 4, 'ADV': 3, 'ADJ': 3, 'CCONJ': 2, 'AUX': 1, 'SCONJ': 1, 'PROPN': 1})",51,0.864406779661017,3,13,59,1
86,"Parmi les acteurs du commerce équitable, il faut distinguer les organismes ""labellisateurs"", qui certifient des filières d'importation par produit, et les importateurs - grossistes, détaillants ou réseaux de boutiques, comme Artisans du monde -, qui ont leurs propres contacts avec les producteurs et s'autocontrôlent, faute de mieux.",C1,4,334,47,6.127659574468085,"Counter({'NOUN': 13, 'PUNCT': 11, 'ADP': 10, 'DET': 5, 'PRON': 5, 'ADJ': 4, 'VERB': 4, 'CCONJ': 3, 'PROPN': 2, 'AUX': 1, 'ADV': 1})",40,0.851063829787234,7,17,47,1
87,Elle peut donc ouvrir d'autres réflexions et finalement devenir très enrichissante.,B2,3,83,11,6.636363636363637,"Counter({'VERB': 3, 'ADV': 3, 'NOUN': 2, 'PRON': 1, 'DET': 1, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1})",11,1.0,0,4,11,0
88,"Ce paysan pleurait et prétendait qu'on lui avait tout pris ; Fabrice lui donna un écu, et il trouva de l'avoine.",B2,3,112,21,4.380952380952381,"Counter({'VERB': 5, 'PRON': 4, 'DET': 3, 'NOUN': 3, 'PUNCT': 3, 'CCONJ': 2, 'SCONJ': 1, 'AUX': 1, 'ADV': 1, 'PROPN': 1, 'ADP': 1})",19,0.9047619047619048,2,3,21,1
89,"La première limite est que les instruments de contingentement spatial pris en compte donnent une idée de la maîtrise ""potentielle"" de l'urbanisation, maîtrise dérivant des possibilités fournies par le cadre légal et stratégique dont chaque canton s'est doté.",C2,5,258,38,5.815789473684211,"Counter({'NOUN': 12, 'DET': 7, 'ADP': 6, 'ADJ': 5, 'VERB': 5, 'PUNCT': 4, 'PRON': 2, 'SCONJ': 1, 'CCONJ': 1, 'AUX': 1})",35,0.9210526315789473,1,11,38,1
90,Le petit chat a plu à mes parents,A2,1,33,8,3.25,"Counter({'DET': 2, 'NOUN': 2, 'ADJ': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1})",8,1.0,0,0,8,0
91,Se prémunir contre l'altération des données et avoir la certitude qu'elles n'ont pas été modifiées lors de leur stockage ou de leur traitement contribue à la qualité des prises de décisions basées sur celles-ci.,C2,5,211,34,5.235294117647059,"Counter({'NOUN': 9, 'ADP': 8, 'VERB': 5, 'DET': 5, 'PRON': 3, 'ADV': 3, 'CCONJ': 2, 'AUX': 2, 'PUNCT': 1})",29,0.8529411764705882,0,10,34,1
92,"[.] Nous sommes des joueurs/joués3"".",B2,3,36,5,6.4,"Counter({'PUNCT': 5, 'ADP': 2, 'PRON': 1, 'AUX': 1, 'NOUN': 1, 'PROPN': 1})",5,1.0,0,1,5,0
93,"Quand j'ai lu, j'ai découvert de nouvelles choses surprenantes sur les locataires qui occupaient l'appartement.",B1,2,111,15,6.466666666666667,"Counter({'PROPN': 3, 'NOUN': 3, 'PUNCT': 2, 'PRON': 2, 'VERB': 2, 'ADP': 2, 'ADJ': 2, 'DET': 2, 'SCONJ': 1, 'AUX': 1})",14,0.9333333333333333,1,6,15,0
94,Vous avez dit la seule chose intelligente !,A2,1,43,8,4.5,"Counter({'ADJ': 2, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",8,1.0,0,1,8,0
95,Mon ami ne répond pas au téléphone.,A1,0,35,7,4.142857142857143,"Counter({'NOUN': 2, 'ADV': 2, 'DET': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",7,1.0,0,1,7,0
96,Mon frère Patrice est plus jeune que moi,A2,1,41,8,4.25,"Counter({'ADJ': 2, 'DET': 1, 'PROPN': 1, 'AUX': 1, 'ADV': 1, 'SCONJ': 1, 'PRON': 1})",8,1.0,0,0,8,0
97,"Ils sont en vacances, il n'y a que nous sur cette partie de l'île.",B1,2,66,14,3.7857142857142856,"Counter({'PRON': 4, 'ADP': 3, 'NOUN': 3, 'PUNCT': 2, 'DET': 2, 'AUX': 1, 'ADV': 1, 'VERB': 1, 'SCONJ': 1})",14,1.0,1,1,14,0
98,"Quand il y a des nuages avec de la neige qui tombe, c'est qu'il va neiger et qu'il peut y avoir du brouillard, des risques de congélation, de la glace et que la température sera très basse",B1,2,188,37,4.108108108108108,"Counter({'PRON': 7, 'VERB': 7, 'NOUN': 7, 'DET': 5, 'ADP': 5, 'SCONJ': 4, 'PUNCT': 3, 'CCONJ': 2, 'AUX': 1, 'ADV': 1, 'ADJ': 1})",29,0.7837837837837838,3,3,37,1
99,"Un escalier nous conduisit à une large coursive en hauteur qui faisait le tour du bâtiment, desservant une succession de bureaux.",C2,5,129,21,5.190476190476191,"Counter({'NOUN': 7, 'DET': 4, 'ADP': 4, 'VERB': 3, 'PRON': 2, 'PUNCT': 2, 'ADJ': 1})",20,0.9523809523809523,1,7,21,1
100,"Que vous cherchiez une simple annonce ou un recruteur, vous êtes sûr de ne rater aucune offre d'emploi grâce à notre système d'alerte personnalisé.",B2,3,147,24,5.166666666666667,"Counter({'NOUN': 7, 'DET': 4, 'ADP': 4, 'VERB': 3, 'PRON': 2, 'ADJ': 2, 'PUNCT': 2, 'SCONJ': 1, 'CCONJ': 1, 'AUX': 1, 'ADV': 1})",23,0.9583333333333334,1,5,24,1
101,"Ça nous a donc coûté de l'argent, s'énerve-t-elle.",B1,2,50,8,5.375,"Counter({'PRON': 5, 'PUNCT': 2, 'VERB': 1, 'ADV': 1, 'ADJ': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'AUX': 1})",8,1.0,1,2,8,0
102,Vous vous appelez comment ?,A1,0,27,5,4.6,"Counter({'PRON': 2, 'VERB': 1, 'ADV': 1, 'PUNCT': 1})",5,1.0,0,0,5,0
103,"Fabrice, à peine âgé de seize ans, représentait fort bien le chef de la maison.",B2,3,79,15,4.333333333333333,"Counter({'NOUN': 4, 'PUNCT': 3, 'ADP': 3, 'ADV': 2, 'DET': 2, 'PROPN': 1, 'ADJ': 1, 'NUM': 1, 'VERB': 1})",14,0.9333333333333333,2,2,15,0
104,"Oui, je suis à Paris depuis vingt jours à peine.",A1,0,48,10,3.9,"Counter({'ADP': 3, 'PROPN': 2, 'PUNCT': 2, 'NOUN': 2, 'PRON': 1, 'AUX': 1, 'NUM': 1})",9,0.9,1,0,10,0
105,"L'apprentissage du code et plus largement d'une culture générale du numérique à l'école est une mesure réclamée depuis longtemps par l'Académie des Sciences, soutenue par des acteurs qui comptent dans le secteur numérique, comme la Cnil ou le Conseil national du numérique, et qui figure même dans une proposition de loi de la députée UMP Laure de la Raudière.",C2,5,360,59,5.11864406779661,"Counter({'NOUN': 16, 'ADP': 15, 'DET': 12, 'ADV': 4, 'VERB': 4, 'PUNCT': 4, 'CCONJ': 3, 'ADJ': 3, 'PROPN': 3, 'PRON': 2, 'AUX': 1})",45,0.7627118644067796,3,15,59,1
106,Pourquoi ne pas avoir donné la serviette alors que tu avais déjà les plans ?,B1,2,76,15,4.133333333333334,"Counter({'ADV': 5, 'VERB': 3, 'DET': 2, 'NOUN': 2, 'AUX': 1, 'SCONJ': 1, 'PUNCT': 1})",15,1.0,0,2,15,0
107,"Quand je rentre, je demande à mes parents si je peux t'appeler pour avoir de tes nouvelles.",A2,1,91,17,4.411764705882353,"Counter({'VERB': 5, 'PRON': 4, 'ADP': 3, 'SCONJ': 2, 'PUNCT': 2, 'NOUN': 2, 'DET': 1, 'ADJ': 1})",15,0.8823529411764706,1,2,17,1
108,"L'important, évidemment, pour les contribuables européens qui voudraient annuler leur dette, c'est que chacun des créditeurs, des créanciers soit traité de la même façon.",B2,3,170,24,6.125,"Counter({'NOUN': 6, 'DET': 5, 'PUNCT': 5, 'VERB': 4, 'ADP': 3, 'PRON': 3, 'ADJ': 2, 'ADV': 1, 'SCONJ': 1, 'AUX': 1})",23,0.9583333333333334,4,7,24,1
109,"Même l'ambassadeur birman aux Nations unies, Kyaw Moe Tun, a rompu de manière spectaculaire avec les généraux putschistes la semaine dernière en appelant à ""mettre fin au coup d'Etat"".",C1,4,184,29,5.379310344827586,"Counter({'NOUN': 9, 'ADP': 7, 'VERB': 5, 'PUNCT': 5, 'DET': 3, 'ADJ': 3, 'PROPN': 2, 'ADV': 1, 'AUX': 1})",29,1.0,2,7,29,1
110,Le directeur aurait donné de nouvelles consignes au personnel.,B2,3,62,9,6.0,"Counter({'NOUN': 3, 'DET': 2, 'AUX': 1, 'VERB': 1, 'ADJ': 1, 'ADP': 1, 'PUNCT': 1})",9,1.0,0,4,9,0
111,Vos regards m'observent.,C2,5,24,3,7.333333333333333,"Counter({'DET': 1, 'NOUN': 1, 'PRON': 1, 'ADJ': 1, 'PUNCT': 1})",3,1.0,0,1,3,0
112,De nombreux auteurs ont spéculé sur les différents aspects de la personnalité de Léonard.,C1,4,89,14,5.428571428571429,"Counter({'DET': 3, 'NOUN': 3, 'ADP': 3, 'ADJ': 2, 'AUX': 1, 'VERB': 1, 'PROPN': 1, 'PUNCT': 1})",13,0.9285714285714286,0,4,14,0
113,"Les conséquences sur la nature sont gravissimes, notamment sur les océans qui contiendraient selon la revue américaine Science plus de 110 millions de tonnes de déchets plastiques.",B2,3,180,27,5.703703703703703,"Counter({'NOUN': 8, 'ADP': 6, 'DET': 4, 'ADJ': 3, 'PUNCT': 2, 'ADV': 2, 'AUX': 1, 'PRON': 1, 'VERB': 1, 'NUM': 1})",23,0.8518518518518519,1,7,27,1
114,"Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte. ""Il y a toujours un événement déclencheur"", constate la directrice de Changer tout.",B2,3,190,32,4.96875,"Counter({'NOUN': 8, 'PUNCT': 6, 'ADP': 5, 'VERB': 5, 'ADV': 5, 'DET': 4, 'ADJ': 2, 'PRON': 2, 'SCONJ': 1, 'NUM': 1})",30,0.9375,2,8,32,1
115,"Mon père, bien qu'il observât strictement les convenances extérieures, se permettait assez fréquemment des propos légers sur les liaisons d'amour : il les regardait comme des amusements, sinon permis, du moins excusables, et considérait le mariage seul sous un rapport sérieux.",C2,5,277,41,5.780487804878049,"Counter({'NOUN': 8, 'PUNCT': 7, 'DET': 6, 'ADV': 6, 'ADP': 6, 'VERB': 5, 'ADJ': 5, 'PRON': 4, 'SCONJ': 1, 'CCONJ': 1})",38,0.926829268292683,6,12,41,1
116,Après tout que lui offre-t-elle à part de l'ennui et une grosse boule d'angoisse au creux du ventre ?,A2,1,101,19,4.368421052631579,"Counter({'ADP': 6, 'NOUN': 5, 'PRON': 4, 'DET': 2, 'ADJ': 2, 'SCONJ': 1, 'VERB': 1, 'CCONJ': 1, 'PUNCT': 1})",19,1.0,0,2,19,1
117,Leur pavillon mitoyen à Paris était pratiquement neuf quand ils l'avaient acheté.,B2,3,81,12,5.833333333333333,"Counter({'ADP': 2, 'AUX': 2, 'VERB': 2, 'PRON': 2, 'DET': 1, 'NOUN': 1, 'ADJ': 1, 'PROPN': 1, 'SCONJ': 1, 'PUNCT': 1})",12,1.0,0,3,12,0
118,L'émigration galicienne sous-tend l'évolution du peuplement et l'explique en grande partie.,C1,4,91,11,7.363636363636363,"Counter({'NOUN': 4, 'DET': 3, 'ADJ': 2, 'VERB': 2, 'ADP': 2, 'CCONJ': 1, 'PUNCT': 1})",11,1.0,0,6,11,0
119,Ces tanières se fondent dans la nature pour être quasiment invisibles.,C1,4,70,11,5.454545454545454,"Counter({'DET': 2, 'NOUN': 2, 'ADP': 2, 'PRON': 1, 'VERB': 1, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'PUNCT': 1})",11,1.0,0,3,11,0
120,Les hommes se croient libres alors qu'ils sont contraints ou déterminés par leur nature,C2,5,87,14,5.285714285714286,"Counter({'VERB': 3, 'DET': 2, 'NOUN': 2, 'PRON': 2, 'ADJ': 1, 'ADV': 1, 'SCONJ': 1, 'AUX': 1, 'CCONJ': 1, 'ADP': 1})",14,1.0,0,2,14,0
121,Il fallait radicalement changer de cap en choisissant la cuisine de qualité accessible au plus grand nombre au lieu de quoi nous nous sommes repliés sur des valeurs sûres désormais désuètes et indigestes.,B2,3,204,33,5.212121212121212,"Counter({'ADP': 7, 'NOUN': 7, 'PRON': 4, 'VERB': 4, 'ADJ': 4, 'ADV': 3, 'DET': 2, 'AUX': 1, 'CCONJ': 1, 'PUNCT': 1})",29,0.8787878787878788,0,6,33,1
122,"Nos prophéties disent que tant qu'il y aura des bisons sauvages, nous survivrons.",C1,4,81,13,5.3076923076923075,"Counter({'ADV': 3, 'PRON': 3, 'DET': 2, 'NOUN': 2, 'VERB': 2, 'PUNCT': 2, 'SCONJ': 1, 'ADJ': 1})",13,1.0,1,3,13,0
123,"Je m'appelle Camille et quand j'étais enfant, j'avais des rêves plein la tête",A2,1,80,13,5.230769230769231,"Counter({'PRON': 5, 'VERB': 3, 'ADJ': 2, 'NOUN': 2, 'CCONJ': 1, 'SCONJ': 1, 'PUNCT': 1, 'ADP': 1, 'DET': 1})",13,1.0,1,2,13,0
124,"Réaffirmant que le Sénat ne s'était livré à aucun chantage contrairement aux allégations du rapporteur pour l'Assemblée nationale, il a, au contraire, affirmé que la position de la Haute Assemblée relevait d'une conception cohérente et constante de la société.",C1,4,260,39,5.6923076923076925,"Counter({'NOUN': 11, 'ADP': 8, 'DET': 7, 'VERB': 4, 'PUNCT': 4, 'ADJ': 3, 'SCONJ': 2, 'ADV': 2, 'PRON': 2, 'AUX': 1, 'PROPN': 1, 'CCONJ': 1})",35,0.8974358974358975,3,15,39,1
125,"Quelques coups de battoir partaient encore, espacés, au milieu des rires adoucis, des conversations qui s'empâtaient dans un bruit glouton de mâchoires ; tandis que la machine à vapeur, allant son train, sans repos ni trêve, semblait hausser la voix, vibrante, ronflante, emplissant l'immense salle. Mais pas une des femmes ne l'entendait ; c'était comme la respiration même du lavoir, une haleine ardente amassant sous les poutres du plafond l'éternelle buée qui flottait. La chaleur devenait intolérable ; des rais de soleil entraient à gauche, par les hautes fenêtres, allumant les vapeurs fumantes de nappes opalisées, d'un gris rose et d'un gris bleu très tendre ; et, comme des plaintes s'élevaient, le garçon Charles allait d'une fenêtre à l'autre, tirait des stores de grosse toile ; ensuite, il passa de l'autre côté, du côté de l'ombre, et ouvrit des vasistas.",C2,5,870,140,5.2214285714285715,"Counter({'NOUN': 40, 'PUNCT': 27, 'DET': 26, 'ADP': 25, 'VERB': 20, 'ADJ': 12, 'ADV': 8, 'PRON': 8, 'CCONJ': 5, 'SCONJ': 1, 'AUX': 1, 'PROPN': 1})",110,0.7857142857142857,24,30,140,1
126,Que du bonheur !,A2,1,16,4,3.25,"Counter({'SCONJ': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
127,On semble oublier que le personnel en milieu scolaire applique déjà cette mesure.,B2,3,81,13,5.3076923076923075,"Counter({'NOUN': 3, 'VERB': 2, 'DET': 2, 'ADJ': 2, 'PRON': 1, 'SCONJ': 1, 'ADP': 1, 'ADV': 1, 'PUNCT': 1})",13,1.0,0,3,13,0
128,"Une association de promotion et de développement de l'apprentissage en ligne note que si la calculatrice a ""supplanté le calcul mental y compris pour des opérations basiques, et que l'utilisation d'un ordinateur relié à internet pourrait aisément remplacer une partie de notre mémoire, les opérations basiques ont ont été mémorisées en amont et c'est grâce à cette assimilation de connaissances basiques que l'apprenant peut utiliser la calculatrice"".",C1,4,451,67,5.746268656716418,"Counter({'NOUN': 21, 'DET': 13, 'ADP': 11, 'VERB': 8, 'AUX': 5, 'PUNCT': 5, 'ADJ': 5, 'SCONJ': 4, 'CCONJ': 3, 'PRON': 2})",53,0.7910447761194029,2,24,67,1
129,"Tous, sauf un petit oiseau.",A1,0,27,5,4.6,"Counter({'ADJ': 2, 'PUNCT': 2, 'ADP': 1, 'DET': 1, 'NOUN': 1})",5,1.0,1,0,5,0
130,Sa santé s'est dégradée à cause d'une infection sévère et ses jours sont comptés.,B2,3,81,14,4.857142857142857,"Counter({'NOUN': 4, 'DET': 3, 'AUX': 2, 'VERB': 2, 'ADP': 2, 'PRON': 1, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1})",14,1.0,0,3,14,0
131,La chose me vient d'être certifiée.,B1,2,35,6,5.0,"Counter({'VERB': 2, 'DET': 1, 'NOUN': 1, 'PRON': 1, 'ADP': 1, 'AUX': 1, 'PUNCT': 1})",6,1.0,0,1,6,0
132,La nouvelle a fait grand bruit: cette affaire de couvre-feu cache en fait une angoisse plus profonde.,B1,2,101,17,5.0,"Counter({'NOUN': 7, 'DET': 3, 'VERB': 2, 'PUNCT': 2, 'ADP': 2, 'AUX': 1, 'ADJ': 1, 'ADV': 1})",16,0.9411764705882353,1,4,17,1
133,J'ai le plaisir de vous annoncer que votre demande d'inscription à l'université de Strasbourg en première année de master Sciences et Société a été acceptée,B1,2,156,25,5.28,"Counter({'ADP': 6, 'NOUN': 5, 'VERB': 4, 'DET': 3, 'PROPN': 3, 'PRON': 2, 'AUX': 2, 'SCONJ': 1, 'ADJ': 1, 'CCONJ': 1})",23,0.92,0,7,25,1
134,"Une large majorité de français est favorable à la modification du calcul de la retraite des fonctionnaires dans le cadre de la réforme en préparation, selon un sondage publié vendredi",C2,5,183,30,5.133333333333334,"Counter({'NOUN': 12, 'ADP': 9, 'DET': 6, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1, 'VERB': 1})",26,0.8666666666666667,1,8,30,1
135,"Aussi, les jeunes heureux réussissent à acheter leur autonomie et leur tranquillité par une réussite au lycée qui ne les dévore pas.",B2,3,132,22,5.045454545454546,"Counter({'DET': 4, 'VERB': 4, 'ADV': 3, 'ADP': 3, 'NOUN': 3, 'PUNCT': 2, 'ADJ': 2, 'PRON': 2, 'CCONJ': 1})",20,0.9090909090909091,1,4,22,1
136,"Une fois qu'il a tout fini, Théo peut enfin aller jouer et s'amuser avant de dîner avec ses parents.",A2,1,102,19,4.421052631578948,"Counter({'VERB': 6, 'PRON': 3, 'ADP': 3, 'DET': 2, 'NOUN': 2, 'ADV': 2, 'PUNCT': 2, 'SCONJ': 1, 'AUX': 1, 'CCONJ': 1})",19,1.0,1,2,19,1
137,"La cinquantaine est un bel âge: on gagne en profondeur et en bienveillance, constate Philippe Wattier.",C1,4,102,16,5.4375,"Counter({'NOUN': 5, 'PUNCT': 3, 'DET': 2, 'VERB': 2, 'ADP': 2, 'PROPN': 2, 'AUX': 1, 'PRON': 1, 'CCONJ': 1})",15,0.9375,2,6,16,1
138,Les quelques chiffres publiés à ce jour donnent une idée de la dégradation du climat entre les élèves des deux sexes.,C1,4,117,21,4.619047619047619,"Counter({'NOUN': 7, 'DET': 6, 'ADP': 5, 'VERB': 2, 'NUM': 1, 'PUNCT': 1})",21,1.0,0,3,21,1
139,"Mais une différence apparaît en fin de cursus scolaire, les garçons prenant dans ce dernier domaine un avantage sur les filles.",B2,3,127,21,5.095238095238095,"Counter({'NOUN': 6, 'DET': 5, 'ADP': 5, 'VERB': 3, 'PUNCT': 2, 'CCONJ': 1, 'ADJ': 1})",20,0.9523809523809523,1,4,21,1
140,"Le vert par exemple, est la couleur de l'herbe et des feuilles des arbres.",A1,0,74,14,4.357142857142857,"Counter({'NOUN': 5, 'DET': 4, 'ADP': 3, 'PUNCT': 2, 'PROPN': 1, 'AUX': 1, 'CCONJ': 1})",13,0.9285714285714286,1,2,14,0
141,Elle ne ressemble à aucune des filles que je connais.,A2,1,53,10,4.4,"Counter({'PRON': 3, 'VERB': 2, 'DET': 2, 'ADV': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1})",10,1.0,0,2,10,0
142,"Les masses liquides transportent les plus grandes espèces connues de mammifères, et peut-être recèlent-elles des mollusques d'une incomparable taille, des crustacés effrayants à contempler, tels que seraient des homards de cent mètres ou des crabes pesant deux cents tonnes !",B2,3,275,40,5.9,"Counter({'NOUN': 12, 'ADJ': 6, 'ADP': 6, 'DET': 5, 'PUNCT': 4, 'ADV': 3, 'VERB': 2, 'CCONJ': 2, 'NUM': 2, 'PROPN': 1, 'PRON': 1, 'SCONJ': 1, 'AUX': 1})",36,0.9,3,11,40,1
143,"Force est de constater que l'écart se creuse entre les pays en développement qui, progressivement, sortent de la pénurie chronique, et ceux qui stagnent ou régressent dans leur combat contre la faim.",C1,4,199,32,5.25,"Counter({'NOUN': 8, 'ADP': 6, 'DET': 5, 'PRON': 4, 'PUNCT': 4, 'VERB': 3, 'ADV': 3, 'CCONJ': 2, 'AUX': 1, 'SCONJ': 1})",30,0.9375,3,6,32,1
144,"Une huitième édition dominée par le duel au sommet avec Alex Thomson, une course poursuite menée par Armel depuis le 23 novembre dernier, quarante-sept jours de haute tension qui se terminent aujourd'hui",C1,4,203,32,5.375,"Counter({'NOUN': 9, 'ADP': 6, 'DET': 4, 'NUM': 4, 'VERB': 3, 'PROPN': 3, 'ADJ': 2, 'PUNCT': 2, 'PRON': 2, 'ADV': 1})",30,0.9375,2,8,32,1
145,Pourquoi on ne peut pas entrer dans la chambre ?,A1,0,48,10,3.9,"Counter({'ADV': 3, 'VERB': 2, 'PRON': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",10,1.0,0,1,10,0
146,À très bientôt.,A2,1,15,3,4.333333333333333,"Counter({'ADV': 2, 'ADP': 1, 'PUNCT': 1})",3,1.0,0,1,3,0
147,"C'était cette comparaison, tacitement et inlassablement répétée dans une même toile, qui y introduisait cette puissante et multiforme unité, cause, parfois non clairement aperçue par eux, de l'enthousiasme qu'excitait chez certains amateurs la peinture d'Elstir.",C2,5,262,35,6.514285714285714,"Counter({'NOUN': 10, 'DET': 6, 'PUNCT': 6, 'ADP': 5, 'PRON': 4, 'VERB': 4, 'ADV': 3, 'CCONJ': 2, 'ADJ': 2, 'AUX': 1, 'SCONJ': 1, 'PROPN': 1})",33,0.9428571428571428,5,13,35,1
148,Soyons sérieux,B2,3,14,2,6.5,"Counter({'PRON': 1, 'ADJ': 1})",2,1.0,0,0,2,0
149,Bienheureux le quidam que voilà débarrassé de cette peur originelle d'échouer et de faire faux,C2,5,94,15,5.333333333333333,"Counter({'NOUN': 3, 'ADP': 3, 'DET': 2, 'ADJ': 2, 'VERB': 2, 'PROPN': 1, 'PRON': 1, 'CCONJ': 1, 'AUX': 1})",14,0.9333333333333333,0,4,15,0
150,Je prends le train.,A1,0,19,4,4.0,"Counter({'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
151,"C'est dans sa lettre à Schuller, extraite de sa Correspondance, que Spinoza dénonce l'illusion du libre arbitre",C2,5,111,17,5.588235294117647,"Counter({'NOUN': 5, 'ADP': 4, 'DET': 3, 'VERB': 2, 'PROPN': 2, 'PUNCT': 2, 'PRON': 1, 'SCONJ': 1, 'ADJ': 1})",16,0.9411764705882353,2,4,17,1
152,Je prends mon petit-déjeuner dans la cuisine.,A1,0,45,7,5.571428571428571,"Counter({'DET': 2, 'NOUN': 2, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",7,1.0,0,2,7,0
153,Il nous arrive de procéder de cette façon de temps en temps.,A2,1,60,12,4.083333333333333,"Counter({'ADP': 4, 'NOUN': 3, 'PRON': 2, 'VERB': 2, 'DET': 1, 'PUNCT': 1})",10,0.8333333333333334,0,1,12,0
154,"Alors qu'au cours du Paléolithique, la diffusion avait fractionné l'écoumène en petits groupes, la tendance depuis la fin de la dernière glaciation est à l'épaississement des relations dans l'Ancien Monde, par augmentation des effectifs et par tissage d'interconnexions.",C2,5,270,38,6.131578947368421,"Counter({'NOUN': 13, 'ADP': 12, 'DET': 7, 'PUNCT': 4, 'ADJ': 3, 'PROPN': 2, 'AUX': 2, 'ADV': 1, 'SCONJ': 1, 'VERB': 1, 'CCONJ': 1})",33,0.868421052631579,3,14,38,1
155,"Or, la croissance démographique concerne surtout les pays en voie de développement, qui connaissent aujourd'hui des problèmes de sous-alimentation et de mauvaise alimentation.",C1,4,175,23,6.6521739130434785,"Counter({'NOUN': 7, 'ADP': 4, 'PUNCT': 3, 'DET': 3, 'CCONJ': 2, 'ADJ': 2, 'VERB': 2, 'ADV': 2, 'PRON': 1})",21,0.9130434782608695,2,10,23,1
156,Je suis dans ma chambre.,A1,0,24,5,4.0,"Counter({'PRON': 1, 'AUX': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",5,1.0,0,1,5,0
157,Une indéniable sérénité se reflétait sur ses traits.,C2,5,52,8,5.625,"Counter({'DET': 2, 'NOUN': 2, 'ADJ': 1, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,3,8,0
158,Le jour de l'An correspond au 1 janvier.,A1,0,40,8,4.125,"Counter({'NOUN': 3, 'DET': 2, 'ADP': 2, 'VERB': 1, 'NUM': 1, 'PUNCT': 1})",8,1.0,0,2,8,0
159,"Étant féru d'art, Yves Saint Laurent a constitué, au fil des années, une importante collection d'objets précieux et de peintures qui ont inspiré certaines de ses créations.",C1,4,172,27,5.407407407407407,"Counter({'NOUN': 8, 'ADP': 6, 'PUNCT': 4, 'AUX': 3, 'PROPN': 3, 'ADJ': 3, 'VERB': 2, 'DET': 2, 'CCONJ': 1, 'PRON': 1})",26,0.9629629629629629,3,8,27,1
160,Ils suivaient une sente creuse que dominait des deux côtés un talus de six pieds de haut.,C2,5,89,17,4.294117647058823,"Counter({'VERB': 3, 'DET': 3, 'NOUN': 3, 'ADJ': 2, 'NUM': 2, 'ADP': 2, 'PRON': 1, 'SCONJ': 1, 'PUNCT': 1})",16,0.9411764705882353,0,2,17,1
